species	Length	Number	Standard	Symm.	Compl.	Inverted
Thermophis_zhaoermii	366	1	1	0	0	0
Thermophis_zhaoermii	416	1	1	0	0	0
Eothenomys_chinensis	10	565	238	145	86	96
Eothenomys_chinensis	11	172	57	60	28	27
Eothenomys_chinensis	12	35	16	13	3	3
Eothenomys_chinensis	13	19	9	5	2	3
Eothenomys_chinensis	14	5	1	3	0	1
Eothenomys_chinensis	15	1	1	0	0	0
Eothenomys_chinensis	16	1	1	0	0	0
Pseudohynobius_puxiongensis	10	860	276	212	163	209
Pseudohynobius_puxiongensis	11	263	89	73	42	59
Pseudohynobius_puxiongensis	12	89	32	20	13	24
Pseudohynobius_puxiongensis	13	33	9	6	7	11
Pseudohynobius_puxiongensis	14	9	2	3	2	2
Pseudohynobius_puxiongensis	15	2	1	0	1	0
Pseudohynobius_puxiongensis	16	1	1	0	0	0
Pseudohynobius_puxiongensis	17	1	0	0	0	1
Pseudohynobius_puxiongensis	47	1	1	0	0	0
Pseudopungtungia_tenuicorpus	10	498	164	128	91	115
Pseudopungtungia_tenuicorpus	11	117	44	26	28	19
Pseudopungtungia_tenuicorpus	12	36	12	10	5	9
Pseudopungtungia_tenuicorpus	13	10	5	1	1	3
Pseudopungtungia_tenuicorpus	14	5	4	0	0	1
Pseudopungtungia_tenuicorpus	18	1	1	0	0	0
Gobiobotia_brevibarba	10	466	139	129	80	118
Gobiobotia_brevibarba	11	110	38	18	21	33
Gobiobotia_brevibarba	12	32	13	8	6	5
Gobiobotia_brevibarba	13	7	5	1	1	0
Gobiobotia_brevibarba	14	4	3	0	1	0
Gobiobotia_brevibarba	20	1	0	0	0	1
Microphysogobio_koreensis	10	469	165	120	86	98
Microphysogobio_koreensis	11	142	55	33	23	31
Microphysogobio_koreensis	12	36	12	15	5	4
Microphysogobio_koreensis	13	6	3	0	1	2
Microphysogobio_koreensis	14	6	4	2	0	0
Microphysogobio_koreensis	15	1	0	0	1	0
Orectolobus_japonicus	10	755	254	202	145	154
Orectolobus_japonicus	11	219	81	52	32	54
Orectolobus_japonicus	12	58	20	21	9	8
Orectolobus_japonicus	13	17	7	5	2	3
Orectolobus_japonicus	14	6	6	0	0	0
Orectolobus_japonicus	17	1	0	1	0	0
Hemibarbus_umbrifer	10	468	168	121	83	96
Hemibarbus_umbrifer	11	118	46	35	15	22
Hemibarbus_umbrifer	12	41	12	14	5	10
Hemibarbus_umbrifer	13	12	5	4	2	1
Hemibarbus_umbrifer	14	3	1	2	0	0
Ardea_intermedia	10	660	296	214	65	85
Ardea_intermedia	11	200	100	71	15	14
Ardea_intermedia	12	96	25	62	2	7
Ardea_intermedia	13	7	3	3	1	0
Ardea_intermedia	14	32	8	24	0	0
Ardea_intermedia	15	2	2	0	0	0
Ardea_intermedia	16	3	0	3	0	0
Ardea_intermedia	19	3	0	3	0	0
Ardea_intermedia	24	1	1	0	0	0
Ardea_intermedia	25	3	3	0	0	0
Ardea_intermedia	31	3	3	0	0	0
Ardea_intermedia	33	1	1	0	0	0
Ardea_intermedia	34	1	1	0	0	0
Ardea_intermedia	41	3	3	0	0	0
Ardea_intermedia	42	1	1	0	0	0
Ardea_intermedia	46	1	1	0	0	0
Ardea_intermedia	48	3	3	0	0	0
Ardea_intermedia	57	2	2	0	0	0
Ardea_intermedia	100	1	1	0	0	0
Ardea_intermedia	126	1	1	0	0	0
Ardea_intermedia	324	1	1	0	0	0
Ardea_intermedia	452	1	1	0	0	0
Macropodus_erythropterus	10	548	190	147	98	113
Macropodus_erythropterus	11	136	42	35	22	37
Macropodus_erythropterus	12	44	16	8	6	14
Macropodus_erythropterus	13	15	3	3	4	5
Macropodus_erythropterus	14	6	3	1	1	1
Macropodus_erythropterus	15	2	0	0	1	1
Nanorana_taihangnica	10	563	184	177	103	99
Nanorana_taihangnica	11	160	58	50	26	26
Nanorana_taihangnica	12	44	17	12	3	12
Nanorana_taihangnica	13	13	7	2	2	2
Nanorana_taihangnica	15	1	0	1	0	0
Nanorana_taihangnica	16	1	1	0	0	0
Nanorana_taihangnica	17	1	1	0	0	0
Nanorana_taihangnica	20	1	1	0	0	0
Nanorana_taihangnica	27	2	2	0	0	0
Nanorana_taihangnica	57	1	1	0	0	0
Centropyge_bispinosa	10	420	151	123	63	83
Centropyge_bispinosa	11	127	50	36	22	19
Centropyge_bispinosa	12	36	19	6	6	5
Centropyge_bispinosa	13	12	4	2	3	3
Centropyge_bispinosa	14	5	1	0	2	2
Centropyge_bispinosa	15	1	0	0	0	1
Centropyge_bispinosa	26	1	1	0	0	0
Centropyge_flavissima	10	534	174	172	79	109
Centropyge_flavissima	11	109	30	37	16	26
Centropyge_flavissima	12	35	21	6	5	3
Centropyge_flavissima	13	13	7	1	1	4
Centropyge_flavissima	14	3	1	0	0	2
Centropyge_flavissima	15	91	91	0	0	0
Centropyge_flavissima	99	1	1	0	0	0
Centropyge_flavissima	246	1	1	0	0	0
Centropyge_heraldi	10	455	174	129	69	83
Centropyge_heraldi	11	112	39	23	28	22
Centropyge_heraldi	12	40	17	18	2	3
Centropyge_heraldi	13	7	4	2	0	1
Centropyge_heraldi	14	5	1	2	1	1
Centropyge_heraldi	15	1	0	1	0	0
Centropyge_heraldi	16	1	1	0	0	0
Centropyge_heraldi	24	1	1	0	0	0
Centropyge_loricula	10	430	164	109	74	83
Centropyge_loricula	11	113	48	33	14	18
Centropyge_loricula	12	29	10	8	3	8
Centropyge_loricula	13	9	1	1	4	3
Centropyge_loricula	14	3	1	1	0	1
Centropyge_loricula	20	1	1	0	0	0
Centropyge_loricula	23	1	1	0	0	0
Centropyge_multicolor	10	434	155	115	74	90
Centropyge_multicolor	11	130	47	40	20	23
Centropyge_multicolor	12	35	12	13	5	5
Centropyge_multicolor	13	16	3	8	4	1
Centropyge_multicolor	14	7	2	4	0	1
Centropyge_multicolor	15	5	1	4	0	0
Centropyge_multicolor	16	1	0	1	0	0
Centropyge_multicolor	19	1	1	0	0	0
Centropyge_multicolor	23	1	1	0	0	0
Centropyge_multicolor	31	1	1	0	0	0
Chiloscyllium_griseum	10	811	272	226	139	174
Chiloscyllium_griseum	11	255	93	73	47	42
Chiloscyllium_griseum	12	69	30	24	7	8
Chiloscyllium_griseum	13	20	10	5	3	2
Chiloscyllium_griseum	14	10	6	2	0	2
Chiloscyllium_griseum	15	1	0	1	0	0
Chiloscyllium_griseum	16	2	1	1	0	0
Chiloscyllium_griseum	22	1	1	0	0	0
Chiloscyllium_griseum	26	1	0	0	1	0
Nemateleotris_decora	10	420	161	113	60	86
Nemateleotris_decora	11	104	49	29	11	15
Nemateleotris_decora	12	33	9	12	6	6
Nemateleotris_decora	13	16	7	4	1	4
Nemateleotris_decora	14	4	1	2	0	1
Nemateleotris_decora	15	2	0	2	0	0
Ostracion_rhinorhynchos	10	459	152	126	84	97
Ostracion_rhinorhynchos	11	142	48	31	25	38
Ostracion_rhinorhynchos	12	35	9	12	3	11
Ostracion_rhinorhynchos	13	15	6	3	2	4
Ostracion_rhinorhynchos	14	2	1	0	0	1
Ostracion_rhinorhynchos	15	2	1	0	0	1
Ostracion_rhinorhynchos	16	1	1	0	0	0
Pictichromis_paccagnellae	10	1400	134	286	256	724
Pictichromis_paccagnellae	11	175	45	67	37	26
Pictichromis_paccagnellae	12	50	13	24	6	7
Pictichromis_paccagnellae	13	13	7	2	1	3
Pictichromis_paccagnellae	14	4	2	1	1	0
Pictichromis_paccagnellae	15	1	1	0	0	0
Pictichromis_paccagnellae	16	24	23	1	0	0
Pictichromis_paccagnellae	17	3	3	0	0	0
Pictichromis_paccagnellae	18	1	1	0	0	0
Pictichromis_paccagnellae	19	4	4	0	0	0
Pictichromis_paccagnellae	20	4	4	0	0	0
Pictichromis_paccagnellae	21	1	1	0	0	0
Pictichromis_paccagnellae	22	22	22	0	0	0
Pictichromis_paccagnellae	23	5	5	0	0	0
Pictichromis_paccagnellae	25	21	21	0	0	0
Pictichromis_paccagnellae	26	3	3	0	0	0
Pictichromis_paccagnellae	27	1	1	0	0	0
Pictichromis_paccagnellae	28	1	1	0	0	0
Pictichromis_paccagnellae	29	21	21	0	0	0
Pictichromis_paccagnellae	30	2	2	0	0	0
Pictichromis_paccagnellae	32	1	1	0	0	0
Pictichromis_paccagnellae	34	2	2	0	0	0
Pictichromis_paccagnellae	36	1	1	0	0	0
Pictichromis_paccagnellae	37	2	2	0	0	0
Pictichromis_paccagnellae	38	1	1	0	0	0
Pictichromis_paccagnellae	40	16	16	0	0	0
Pictichromis_paccagnellae	43	1	1	0	0	0
Pictichromis_paccagnellae	45	1	1	0	0	0
Pictichromis_paccagnellae	47	2	2	0	0	0
Pictichromis_paccagnellae	53	1	1	0	0	0
Pictichromis_paccagnellae	54	2	2	0	0	0
Pictichromis_paccagnellae	55	1	1	0	0	0
Pictichromis_paccagnellae	56	2	2	0	0	0
Pictichromis_paccagnellae	57	10	10	0	0	0
Pictichromis_paccagnellae	58	1	1	0	0	0
Pictichromis_paccagnellae	63	1	1	0	0	0
Pictichromis_paccagnellae	64	1	1	0	0	0
Pictichromis_paccagnellae	66	1	1	0	0	0
Pictichromis_paccagnellae	67	2	2	0	0	0
Pictichromis_paccagnellae	68	7	7	0	0	0
Pictichromis_paccagnellae	75	7	7	0	0	0
Pictichromis_paccagnellae	76	1	1	0	0	0
Pictichromis_paccagnellae	142	1	1	0	0	0
Hynobius_yangi	10	1212	349	311	268	284
Hynobius_yangi	11	374	101	88	87	98
Hynobius_yangi	12	106	26	36	18	26
Hynobius_yangi	13	29	8	8	8	5
Hynobius_yangi	14	13	5	6	1	1
Hynobius_yangi	15	2	1	0	1	0
Hynobius_yangi	16	1	0	1	0	0
Brookesia_decaryi	10	1258	419	365	198	276
Brookesia_decaryi	11	386	144	118	57	67
Brookesia_decaryi	12	162	51	46	31	34
Brookesia_decaryi	13	54	18	16	8	12
Brookesia_decaryi	14	33	11	6	7	9
Brookesia_decaryi	15	24	6	8	6	4
Brookesia_decaryi	16	12	0	6	2	4
Brookesia_decaryi	17	10	3	3	0	4
Brookesia_decaryi	18	4	0	1	1	2
Brookesia_decaryi	19	4	1	1	1	1
Brookesia_decaryi	20	3	0	1	0	2
Brookesia_decaryi	21	2	0	0	1	1
Brookesia_decaryi	22	1	0	1	0	0
Brookesia_decaryi	23	2	1	0	0	1
Brookesia_decaryi	24	5	2	2	1	0
Brookesia_decaryi	25	26	6	6	7	7
Brookesia_decaryi	35	1	1	0	0	0
Brookesia_decaryi	36	1	0	0	1	0
Hydrosaurus_amboinensis	10	642	299	253	42	48
Hydrosaurus_amboinensis	11	172	77	65	14	16
Hydrosaurus_amboinensis	12	55	23	22	5	5
Hydrosaurus_amboinensis	13	17	10	7	0	0
Hydrosaurus_amboinensis	14	4	2	2	0	0
Hydrosaurus_amboinensis	15	1	1	0	0	0
Hydrosaurus_amboinensis	23	1	1	0	0	0
Hydrosaurus_amboinensis	24	1	0	0	1	0
Melanotaenia_australis	10	451	176	144	67	64
Melanotaenia_australis	11	123	56	31	17	19
Melanotaenia_australis	12	34	22	5	3	4
Melanotaenia_australis	13	14	7	3	1	3
Melanotaenia_australis	14	3	0	0	2	1
Melanotaenia_australis	15	2	0	2	0	0
Eremopsaltria_mongolica	10	599	265	216	55	63
Eremopsaltria_mongolica	11	163	88	51	15	9
Eremopsaltria_mongolica	12	51	23	23	4	1
Eremopsaltria_mongolica	13	10	8	2	0	0
Eremopsaltria_mongolica	14	5	2	3	0	0
Eremopsaltria_mongolica	15	2	2	0	0	0
Pararasbora_moltrechti	10	598	203	168	106	121
Pararasbora_moltrechti	11	167	55	41	31	40
Pararasbora_moltrechti	12	47	16	11	11	9
Pararasbora_moltrechti	13	22	7	7	6	2
Pararasbora_moltrechti	14	6	3	2	0	1
Pararasbora_moltrechti	15	1	1	0	0	0
Pararasbora_moltrechti	16	1	1	0	0	0
Pararasbora_moltrechti	17	1	1	0	0	0
Pararasbora_moltrechti	20	1	1	0	0	0
Lycodon_ruhstrati	10	801	333	276	93	99
Lycodon_ruhstrati	11	227	99	89	21	18
Lycodon_ruhstrati	12	87	38	36	10	3
Lycodon_ruhstrati	13	18	8	9	0	1
Lycodon_ruhstrati	14	5	0	3	1	1
Lycodon_ruhstrati	15	6	3	1	0	2
Lycodon_ruhstrati	16	2	1	1	0	0
Lycodon_ruhstrati	17	2	2	0	0	0
Lycodon_ruhstrati	18	3	1	0	0	2
Lycodon_ruhstrati	23	2	2	0	0	0
Lycodon_ruhstrati	34	1	1	0	0	0
Lycodon_ruhstrati	39	1	1	0	0	0
Lycodon_ruhstrati	940	1	1	0	0	0
Hemignathus_flavus	10	594	257	196	67	74
Hemignathus_flavus	11	153	75	40	18	20
Hemignathus_flavus	12	40	17	15	4	4
Hemignathus_flavus	13	11	6	4	1	0
Hemignathus_flavus	14	3	1	1	1	0
Hemignathus_flavus	15	1	0	1	0	0
Coregonus_chadary	10	390	142	116	70	62
Coregonus_chadary	11	125	47	27	22	29
Coregonus_chadary	12	24	11	4	4	5
Coregonus_chadary	13	11	7	1	1	2
Coregonus_chadary	14	2	1	0	0	1
Coregonus_chadary	16	1	1	0	0	0
Coregonus_chadary	20	1	1	0	0	0
Coregonus_chadary	23	1	1	0	0	0
Coregonus_chadary	24	1	1	0	0	0
Dupetor_flavicollis	10	591	240	194	88	69
Dupetor_flavicollis	11	168	77	64	17	10
Dupetor_flavicollis	12	59	27	21	6	5
Dupetor_flavicollis	13	10	3	4	2	1
Dupetor_flavicollis	14	5	1	3	0	1
Dupetor_flavicollis	311	1	1	0	0	0
Amaurornis_akool	10	600	254	225	58	63
Amaurornis_akool	11	177	78	69	18	12
Amaurornis_akool	12	68	37	23	2	6
Amaurornis_akool	13	12	5	6	0	1
Amaurornis_akool	14	3	2	1	0	0
Amaurornis_akool	15	2	1	1	0	0
Amaurornis_akool	16	1	0	1	0	0
Amaurornis_akool	17	1	1	0	0	0
Triplophysa_bleekeri	10	391	107	117	79	88
Triplophysa_bleekeri	11	112	39	25	25	23
Triplophysa_bleekeri	12	32	14	8	4	6
Triplophysa_bleekeri	13	8	6	0	0	2
Triplophysa_bleekeri	14	1	1	0	0	0
Plectorhinchus_orientalis	10	478	201	124	71	82
Plectorhinchus_orientalis	11	129	50	47	12	20
Plectorhinchus_orientalis	12	38	17	9	6	6
Plectorhinchus_orientalis	13	12	5	4	0	3
Plectorhinchus_orientalis	14	3	2	1	0	0
Anodontostoma_chacunda	10	380	130	113	73	64
Anodontostoma_chacunda	11	130	37	46	20	27
Anodontostoma_chacunda	12	22	8	5	1	8
Anodontostoma_chacunda	13	13	4	5	1	3
Anodontostoma_chacunda	14	1	0	1	0	0
Trimeresurus_stejnegeri_stejnegeri	10	713	309	218	83	103
Trimeresurus_stejnegeri_stejnegeri	11	221	85	98	23	15
Trimeresurus_stejnegeri_stejnegeri	12	69	33	22	4	10
Trimeresurus_stejnegeri_stejnegeri	13	20	11	6	0	3
Trimeresurus_stejnegeri_stejnegeri	14	2	1	1	0	0
Trimeresurus_stejnegeri_stejnegeri	15	3	1	0	0	2
Trimeresurus_stejnegeri_stejnegeri	16	2	2	0	0	0
Trimeresurus_stejnegeri_stejnegeri	19	1	0	1	0	0
Trimeresurus_stejnegeri_stejnegeri	25	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	27	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	59	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	111	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	144	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	192	1	1	0	0	0
Trimeresurus_stejnegeri_stejnegeri	478	1	1	0	0	0
Arborophila_rufogularis	10	588	243	204	56	85
Arborophila_rufogularis	11	164	74	52	19	19
Arborophila_rufogularis	12	39	24	10	0	5
Arborophila_rufogularis	13	16	8	7	1	0
Arborophila_rufogularis	14	1	0	1	0	0
Phyllodactylus_unctus	10	539	236	202	43	58
Phyllodactylus_unctus	11	151	92	42	4	13
Phyllodactylus_unctus	12	117	48	59	4	6
Phyllodactylus_unctus	13	29	10	17	2	0
Phyllodactylus_unctus	14	14	8	5	0	1
Phyllodactylus_unctus	15	18	3	15	0	0
Phyllodactylus_unctus	16	18	6	9	0	3
Phyllodactylus_unctus	17	32	15	17	0	0
Phyllodactylus_unctus	18	2	2	0	0	0
Phyllodactylus_unctus	19	5	0	5	0	0
Phyllodactylus_unctus	20	1	0	1	0	0
Phyllodactylus_unctus	21	5	2	3	0	0
Phyllodactylus_unctus	22	6	6	0	0	0
Phyllodactylus_unctus	23	7	3	4	0	0
Phyllodactylus_unctus	24	2	2	0	0	0
Phyllodactylus_unctus	25	3	0	3	0	0
Phyllodactylus_unctus	26	2	0	2	0	0
Phyllodactylus_unctus	27	4	3	1	0	0
Phyllodactylus_unctus	28	1	1	0	0	0
Phyllodactylus_unctus	29	4	2	2	0	0
Phyllodactylus_unctus	30	3	3	0	0	0
Phyllodactylus_unctus	34	2	2	0	0	0
Phyllodactylus_unctus	35	1	1	0	0	0
Phyllodactylus_unctus	36	2	2	0	0	0
Phyllodactylus_unctus	52	1	1	0	0	0
Phyllodactylus_unctus	60	1	1	0	0	0
Phyllodactylus_unctus	71	1	1	0	0	0
Phyllodactylus_unctus	199	1	1	0	0	0
Python_molurus_molurus	10	677	323	251	52	51
Python_molurus_molurus	11	175	81	60	21	13
Python_molurus_molurus	12	47	21	21	3	2
Python_molurus_molurus	13	18	10	6	0	2
Python_molurus_molurus	14	4	2	2	0	0
Python_molurus_molurus	16	1	0	1	0	0
Python_molurus_molurus	966	1	1	0	0	0
Cynoglossus_itinus	10	535	184	117	115	119
Cynoglossus_itinus	11	136	40	32	26	38
Cynoglossus_itinus	12	33	9	9	10	5
Cynoglossus_itinus	13	8	0	2	4	2
Cynoglossus_itinus	14	23	1	0	0	22
Cynoglossus_itinus	362	1	1	0	0	0
Bodianus_oxycephalus	10	420	165	115	76	64
Bodianus_oxycephalus	11	129	56	27	27	19
Bodianus_oxycephalus	12	41	14	9	6	12
Bodianus_oxycephalus	13	11	3	4	2	2
Bodianus_oxycephalus	16	1	1	0	0	0
Parupeneus_multifasciatus	10	429	170	107	64	88
Parupeneus_multifasciatus	11	110	44	34	13	19
Parupeneus_multifasciatus	12	29	9	8	5	7
Parupeneus_multifasciatus	13	11	4	4	1	2
Parupeneus_multifasciatus	14	7	4	2	1	0
Parupeneus_multifasciatus	16	1	1	0	0	0
Cyprinus_carpio_carpio	10	529	204	159	80	86
Cyprinus_carpio_carpio	11	135	63	28	19	25
Cyprinus_carpio_carpio	12	47	20	20	4	3
Cyprinus_carpio_carpio	13	12	4	2	4	2
Cyprinus_carpio_carpio	14	8	6	2	0	0
Cyprinus_carpio_carpio	17	1	1	0	0	0
Cyprinus_carpio_carpio	18	1	0	0	1	0
Tarsius_lariang	10	659	256	193	113	97
Tarsius_lariang	11	185	68	57	27	33
Tarsius_lariang	12	70	20	28	12	10
Tarsius_lariang	13	12	6	2	1	3
Tarsius_lariang	14	12	4	2	3	3
Tarsius_lariang	15	31	3	28	0	0
Tarsius_lariang	16	1	1	0	0	0
Tarsius_lariang	17	1	1	0	0	0
Tarsius_lariang	34	5	5	0	0	0
Tarsius_lariang	51	1	1	0	0	0
Tarsius_lariang	65	1	1	0	0	0
Tarsius_lariang	67	1	1	0	0	0
Tarsius_lariang	69	3	3	0	0	0
Tarsius_lariang	82	1	1	0	0	0
Tarsius_lariang	85	1	1	0	0	0
Tarsius_lariang	86	1	1	0	0	0
Tarsius_lariang	87	1	1	0	0	0
Tarsius_lariang	98	1	1	0	0	0
Hucho_bleekeri	10	455	163	130	80	82
Hucho_bleekeri	11	137	56	37	20	24
Hucho_bleekeri	12	27	9	11	2	5
Hucho_bleekeri	13	15	9	1	2	3
Hucho_bleekeri	14	2	1	0	1	0
Hucho_bleekeri	403	1	1	0	0	0
Kinosternon_leucostomum	10	818	321	266	110	121
Kinosternon_leucostomum	11	226	109	51	33	33
Kinosternon_leucostomum	12	61	30	15	6	10
Kinosternon_leucostomum	13	21	8	10	1	2
Kinosternon_leucostomum	14	10	1	4	1	4
Kinosternon_leucostomum	15	6	1	2	1	2
Kinosternon_leucostomum	16	4	0	2	0	2
Kinosternon_leucostomum	17	4	0	2	0	2
Kinosternon_leucostomum	18	4	0	2	0	2
Kinosternon_leucostomum	19	4	0	2	0	2
Kinosternon_leucostomum	20	5	1	2	0	2
Kinosternon_leucostomum	21	4	0	2	0	2
Kinosternon_leucostomum	22	4	0	2	0	2
Kinosternon_leucostomum	23	4	0	2	0	2
Kinosternon_leucostomum	24	4	0	2	0	2
Kinosternon_leucostomum	25	4	0	2	0	2
Kinosternon_leucostomum	26	4	0	2	0	2
Kinosternon_leucostomum	27	1	0	0	0	1
Kinosternon_leucostomum	52	1	1	0	0	0
Kinosternon_leucostomum	53	1	0	0	1	0
Hydrolycus_scomberoides	10	454	182	139	65	68
Hydrolycus_scomberoides	11	135	58	52	12	13
Hydrolycus_scomberoides	12	36	23	13	0	0
Hydrolycus_scomberoides	13	7	3	1	1	2
Hydrolycus_scomberoides	14	2	1	1	0	0
Paedocypris_progenetica	10	716	247	193	118	158
Paedocypris_progenetica	11	284	87	52	84	61
Paedocypris_progenetica	12	79	43	19	5	12
Paedocypris_progenetica	13	21	9	7	3	2
Paedocypris_progenetica	14	6	5	1	0	0
Paedocypris_progenetica	15	2	1	0	0	1
Paedocypris_progenetica	16	1	1	0	0	0
Paedocypris_progenetica	26	1	1	0	0	0
Paedocypris_progenetica	27	1	0	0	1	0
Paedocypris_progenetica	780	1	1	0	0	0
Psilorhynchus_sucatio	10	405	128	99	83	95
Psilorhynchus_sucatio	11	129	39	28	27	35
Psilorhynchus_sucatio	12	31	15	6	6	4
Psilorhynchus_sucatio	13	3	1	0	2	0
Psilorhynchus_sucatio	14	4	1	0	1	2
Psilorhynchus_sucatio	15	1	0	1	0	0
Psilorhynchus_sucatio	17	1	0	0	0	1
Psilorhynchus_sucatio	21	1	1	0	0	0
Psilorhynchus_sucatio	22	1	0	0	1	0
Biwia_springeri	10	463	179	103	77	104
Biwia_springeri	11	144	60	31	20	33
Biwia_springeri	12	46	22	11	4	9
Biwia_springeri	13	10	4	3	1	2
Biwia_springeri	14	4	3	1	0	0
Biwia_springeri	15	2	0	1	1	0
Gnathopogon_strigatus	10	481	165	126	86	104
Gnathopogon_strigatus	11	129	53	29	18	29
Gnathopogon_strigatus	12	36	11	7	7	11
Gnathopogon_strigatus	13	11	5	2	0	4
Gnathopogon_strigatus	14	1	0	0	0	1
Gnathopogon_strigatus	16	1	1	0	0	0
Cyclocheilichthys_enoplos	10	527	235	147	72	73
Cyclocheilichthys_enoplos	11	156	72	43	17	24
Cyclocheilichthys_enoplos	12	47	25	12	9	1
Cyclocheilichthys_enoplos	13	15	5	6	3	1
Cyclocheilichthys_enoplos	14	2	0	1	1	0
Cyclocheilichthys_enoplos	15	1	1	0	0	0
Cyclocheilichthys_enoplos	16	1	0	0	1	0
Squalidus_wolterstorffi	10	423	157	121	73	72
Squalidus_wolterstorffi	11	127	62	26	22	17
Squalidus_wolterstorffi	12	39	17	9	7	6
Squalidus_wolterstorffi	13	13	6	4	1	2
Squalidus_wolterstorffi	14	3	1	1	0	1
Squalidus_wolterstorffi	15	2	0	1	1	0
Luciosoma_bleekeri	10	413	131	120	74	88
Luciosoma_bleekeri	11	126	40	33	22	31
Luciosoma_bleekeri	12	36	11	9	7	9
Luciosoma_bleekeri	13	11	5	1	2	3
Luciosoma_bleekeri	14	1	1	0	0	0
Luciosoma_bleekeri	15	1	0	0	0	1
Luciosoma_bleekeri	32	1	1	0	0	0
Schizothorax_esocinus	10	425	162	113	69	81
Schizothorax_esocinus	11	115	43	27	22	23
Schizothorax_esocinus	12	33	11	8	1	13
Schizothorax_esocinus	13	12	3	4	1	4
Schizothorax_esocinus	14	3	2	0	0	1
Schizothorax_esocinus	26	1	1	0	0	0
Schizothorax_esocinus	27	1	0	0	1	0
Pholis_fangi	10	436	151	110	84	91
Pholis_fangi	11	121	51	38	14	18
Pholis_fangi	12	25	6	8	5	6
Pholis_fangi	13	8	5	3	0	0
Pholis_fangi	14	3	1	0	0	2
Pholis_fangi	15	2	2	0	0	0
Pseudoplatystoma_magdaleniatum	10	486	210	157	60	59
Pseudoplatystoma_magdaleniatum	11	162	77	43	25	17
Pseudoplatystoma_magdaleniatum	12	42	22	12	4	4
Pseudoplatystoma_magdaleniatum	13	17	8	5	1	3
Pseudoplatystoma_magdaleniatum	14	3	2	1	0	0
Pseudoplatystoma_magdaleniatum	15	4	1	3	0	0
Pseudoplatystoma_magdaleniatum	17	1	1	0	0	0
Pseudoplatystoma_magdaleniatum	18	1	0	0	0	1
Leptoderma_macrophthalmum	10	479	185	117	81	96
Leptoderma_macrophthalmum	11	124	41	47	13	23
Leptoderma_macrophthalmum	12	30	13	3	6	8
Leptoderma_macrophthalmum	13	9	6	1	1	1
Leptoderma_macrophthalmum	14	2	2	0	0	0
Leptoderma_macrophthalmum	15	3	3	0	0	0
Leptoderma_macrophthalmum	16	1	1	0	0	0
Leptoderma_macrophthalmum	18	1	0	0	0	1
Luciogobius_platycephalus	10	518	207	129	75	107
Luciogobius_platycephalus	11	162	63	40	31	28
Luciogobius_platycephalus	12	48	17	16	5	10
Luciogobius_platycephalus	13	16	6	5	2	3
Luciogobius_platycephalus	14	9	3	2	1	3
Luciogobius_platycephalus	15	2	1	0	1	0
Chaenogobius_gulosus	10	514	178	131	91	114
Chaenogobius_gulosus	11	152	57	36	28	31
Chaenogobius_gulosus	12	38	14	7	9	8
Chaenogobius_gulosus	13	9	4	2	0	3
Chaenogobius_gulosus	14	6	4	1	0	1
Chaenogobius_gulosus	15	1	0	0	0	1
Microcaecilia_sp_PZ2009	10	777	301	230	106	140
Microcaecilia_sp_PZ2009	11	249	90	89	28	42
Microcaecilia_sp_PZ2009	12	69	29	16	10	14
Microcaecilia_sp_PZ2009	13	24	17	5	0	2
Microcaecilia_sp_PZ2009	14	19	11	6	1	1
Microcaecilia_sp_PZ2009	15	4	1	2	0	1
Microcaecilia_sp_PZ2009	16	2	1	1	0	0
Microcaecilia_sp_PZ2009	18	1	0	1	0	0
Microcaecilia_sp_PZ2009	21	1	0	1	0	0
Microcaecilia_sp_PZ2009	23	1	0	1	0	0
Microcaecilia_sp_PZ2009	26	1	0	1	0	0
Microcaecilia_sp_PZ2009	28	1	0	1	0	0
Microcaecilia_sp_PZ2009	31	1	0	1	0	0
Microcaecilia_sp_PZ2009	33	1	0	1	0	0
Microcaecilia_sp_PZ2009	60	1	1	0	0	0
Labeo_pangusia	10	524	201	146	86	91
Labeo_pangusia	11	149	63	41	20	25
Labeo_pangusia	12	48	21	14	6	7
Labeo_pangusia	13	9	1	4	2	2
Labeo_pangusia	14	5	4	1	0	0
Labeo_pangusia	15	2	1	0	0	1
Labeo_pangusia	19	1	1	0	0	0
Labeo_pangusia	20	1	0	0	1	0
Neotrygon_kuhlii	10	778	267	254	129	128
Neotrygon_kuhlii	11	209	86	59	34	30
Neotrygon_kuhlii	12	66	34	14	7	11
Neotrygon_kuhlii	13	21	5	6	3	7
Neotrygon_kuhlii	14	15	10	2	0	3
Neotrygon_kuhlii	15	1	0	1	0	0
Neotrygon_kuhlii	16	4	4	0	0	0
Neotrygon_kuhlii	17	2	2	0	0	0
Neotrygon_kuhlii	18	4	4	0	0	0
Neotrygon_kuhlii	19	1	1	0	0	0
Neotrygon_kuhlii	20	2	2	0	0	0
Neotrygon_kuhlii	21	1	1	0	0	0
Neotrygon_kuhlii	27	1	1	0	0	0
Neotrygon_kuhlii	35	1	1	0	0	0
Neotrygon_kuhlii	46	1	1	0	0	0
Neotrygon_kuhlii	53	1	1	0	0	0
